cat,sub_cat,name,spec,msg,qr0,qr1,qr2,qr3,qr4,qr5,qr6,qr7,qr8,qr9,flow_name,flow_id,node_id
Content,Extra,Behave,Praise,"Step 2. Praise the behaviour. Use words to describe the behaviour that you are praising. Say, 'Well done for finishing all your chores, Sam,' instead of 'Good job.'",,,,,,,,,,,PLH - Content - Extra - Behave - Praise,c575d030-8e73-4054-8ad4-49a122738e20,e048b8ba-01d4-492a-bdfd-f723d155b342
Content,Extra,Behave,Praise,Step 3. Praise with enthusiasm. Really mean it when you say it!,,,,,,,,,,,PLH - Content - Extra - Behave - Praise,c575d030-8e73-4054-8ad4-49a122738e20,5d3eb833-de0a-40f6-9b46-77744fb766ed
Content,Extra,Behave,Praise,Praise your children when they are behaving well! They may not show it but you’ll see them doing that good behaviour again…,,,,,,,,,,,PLH - Content - Extra - Behave - Praise,c575d030-8e73-4054-8ad4-49a122738e20,9e859e9b-850f-4854-8a9b-873dfc1f6b75
Content,Extra,Behave,Praise,"Well done for adding another skill to your Parenting Toolkit! Try to find 3 things that you can praise your children for every day. You can also praise other adults in your household, too. Notice how they respond!",,,,,,,,,,,PLH - Content - Extra - Behave - Praise,c575d030-8e73-4054-8ad4-49a122738e20,dbb6f5dd-254f-4189-b958-87e653e3c80f
Content,Extra,Behave,Praise," Remember you can always type ""Help"" if you ever want more parenting tips or support. Chat to you later!",,,,,,,,,,,PLH - Content - Extra - Behave - Praise,c575d030-8e73-4054-8ad4-49a122738e20,d808b16b-4c4a-40c7-b859-8c2fa027bcae
Content,Extra,Behave,Problem solving,"Help your child/teen learn how to solve problems. As children get older, they become more independent and sometimes push the boundaries that we create to keep them safe. ",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,fb5fc914-7c9c-453a-9705-13da8ff47092
Content,Extra,Behave,Problem solving,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,93a632d2-5f9c-45f8-bc9b-8490f3447ed8
Content,Extra,Behave,Problem solving,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,26e4e2f8-a230-4e46-bac0-41c47157384a
Content,Extra,Behave,Problem solving,"That's okay! You can always type ""Help"" if you want to receive more tips about how to manage your child's behaviour.",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,88d01035-8503-42c2-ac0b-976c553cee90
Content,Extra,Behave,Problem solving,Challenges are stressful. But problem-solving can really help. There are 6 basic steps for problem solving:,,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,914f5b06-aba8-4d9d-a064-63be955896ba
Content,Extra,Behave,Problem solving,"1. Identify the problem
2. Think of possible solutions. 
3. Figure out what the results of each solution would be.
4. Choose one solution 
5. Try it out!
6. Did it work? Great! If it did not work, then try another solution.",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,697e742d-e894-4ff9-9290-755f45cb50bb
Content,Extra,Behave,Problem solving,Would you like to learn more?,No,Yes,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,12a1db5e-ca91-4994-bdf0-8b3d947e4cbc
Content,Extra,Behave,Problem solving,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,5c9b7004-9721-47d2-aaf3-3a9dec3f4a2a
Content,Extra,Behave,Problem solving,We can also teach our children the same steps.,,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,4227d843-e5c1-4f2f-ad32-65845a12fb6d
Content,Extra,Behave,Problem solving,"When something bad happens, we often get upset and blame our children. But what they really need is someone to help them work through their problems. 
Take a Pause! Become aware of anger and stress. Take a deep breath or count to 10 before you react. Then respond in a calmer way.",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,88b740fa-e0d3-4b10-91e4-cd97f2eb6a49
Content,Extra,Behave,Problem solving,"Try to find solutions together:
• Allow your teen to express how they feel and accept their feelings. 
• Try to listen to your teen and see things from their perspective. 
• Thank your teen for being open and trusting you",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,15697296-33a8-4646-b2ed-b0c9c54eeec5
Content,Extra,Behave,Problem solving,Well done! You have added another skill to your Parenting Toolkit. Helping your teen learn how to solve problems will be something they will take with them the rest of their lives. What a gift!,,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,7eccb441-4409-4089-b257-0ccce4e7897c
Content,Extra,Behave,Problem solving,"Remember you can always type ""Help"" if you ever want more parenting tips or support. ",,,,,,,,,,,PLH - Content - Extra - Behave - Problem solving,48ef7898-e73b-43ba-82fc-f47fc67c84dc,be36a40e-17ec-4100-994f-30ab53c3151f
Content,Extra,Behave,Redirect,"Try to redirect. Stop it before it starts! When your children get restless, you can distract them with something interesting or fun: ""Come, let's play a game together!""",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,14dcedb7-5e09-40c3-8fe1-be510fdb8956
Content,Extra,Behave,Redirect,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,c5b6ab74-c98a-4875-944f-7142eef97106
Content,Extra,Behave,Redirect,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,74a71fdf-e5b1-491a-aab4-5ef59823e40b
Content,Extra,Behave,Redirect,"That's okay! You can always type ""Help"" if you want to receive more tips about how to manage your child's behaviour.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,be88b558-c7c9-454b-a668-237aabe730bf
Content,Extra,Behave,Redirect,"Stop it before it starts! When your children get restless, you can distract them with something interesting or fun: ""Come, let's play a game together!""",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,c5bc2fe3-ed90-4629-93ef-750825f35d17
Content,Extra,Behave,Redirect,"Keep it positive. It normal to want to say something about your child's negative behaviour, like “Don’t whine,” or “Stop running in the house.” Instead, just say something that you want your child to do, like ""Speak with a calm voice,"" or ""Remember to walk inside the house.""",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,f81a583b-baed-4856-b2d2-5fdd107a2c12
Content,Extra,Behave,Redirect,"If your baby is starting to crawl or walk, you can also redirect them by physically picking them up and focusing their attention on something else interesting. Use a lively and cheerful voice!",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,337815ad-dc6e-422c-9ba3-53768c4a5221
Content,Extra,Behave,Redirect,"Well done! You have added another tool to your Parenting Toolkit. Remember that redirecting your children only works before or at the beginning of a bad behaviour. 
You can also always type ""Help"" for more tips.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,0a0bbed8-978b-4243-97bd-9fb7480046b1
Content,Extra,Behave,Redirect,"Remember you can always type ""Help"" if you ever want more parenting tips or support. Chat to you later!",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,c1098b67-8dfa-415d-8c88-a94eaf2b960c
Content,Extra,Behave,Redirect,"When something bad happens, we often get upset and blame our children. But what they really need is someone to help them work through their problems. 
Take a Pause! Become aware of anger and stress. Take a deep breath or count to 10 before you react. Then respond in a calmer way.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,424a1ec1-561f-49c0-88db-9b3a01fb752a
Content,Extra,Behave,Redirect,2. Try to stay calm when giving the consequence.,,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,a01cadb1-8ace-48d1-af62-43281441b046
Content,Extra,Behave,Redirect,"These behaviours can take the form of whining, demanding, showing off, tantrums, and lots of other negative attention seeking and demanding behaviours that might make us think of the child as a bad child. ",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,949fdb28-948d-4cf5-916c-8551d33314b4
Content,Extra,Behave,Redirect,"3. Make sure you can follow through with the consequence. For example, taking away a teenager’s phone for a week is hard to enforce. Taking it away for one hour is more realistic.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,b040e303-1c77-48fe-88b6-97e231c46d93
Content,Extra,Behave,Redirect,"But there are no bad children, only difficult behaviours!",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,f0fe50ba-d303-4663-a5a4-d23b20a583a3
Content,Extra,Behave,Redirect,"Try to find solutions together:
1. Allow your teen to express how they feel and accept their feelings. 
2. Try to listen to your teen and see things from their perspective. 
3. Thank your teen for being open and trusting you",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,3b285cbd-f7f2-482f-9f5d-2b16ff1e3254
Content,Extra,Behave,Redirect,"4. Once the consequence is over, give your child a chance to do something good, and praise them for it.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,af9f2059-4ab7-4f5e-b9c6-d6c1f7cd01c1
Content,Extra,Behave,Redirect,"If we respond to these behaviours, our children learn that this behaviour will get them attention – it is like an attention reward for bad behaviour. They sometimes also learn that if they increase the demand, they will get their way. This happens to all of us!",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,0e102837-6344-4eaa-ae54-dce2d408ad2b
Content,Extra,Behave,Redirect,"Consequences can also be used when your children forget a household rule, like going to bed at a certain hour or doing schoolwork before T.V. For example, you can tell your child that if they do not do their schoolwork before dinner, they cannot watch their favourite T.V. show that evening.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,041b7b1d-3ec9-424e-924b-7d7610b36672
Content,Extra,Behave,Redirect,Well done! You have added another skill to your Parenting Toolkit. Helping your teen learn how to solve problems will be something they will take with them the rest of their lives. What a gift!,,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,c2c530f4-0bc0-4234-bc70-4d8338e3a4e2
Content,Extra,Behave,Redirect,"For example, if your child whines for sweets at the store, you might initially say “no” but then give in to your child when they start to have a tantrum",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,5de76645-2d03-4f7b-ac5b-8904bf2a253e
Content,Extra,Behave,Redirect,"Here are some examples of behaviours and possible consequences:
Fighting with siblings -> Take 1 minute pause in separate parts of the room
Talking rudely to elders -> Write a letter of apology
Using gadget over the limit -> No gadget use the next day",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,532722c0-9aa5-41e0-9487-172eb45a1c00
Content,Extra,Behave,Redirect,Sound familiar? But there is an answer! We call it Ignore. And here are 4 steps on how to do it!,,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,8ddd5451-b8ee-4dac-bec1-9a3638247176
Content,Extra,Behave,Redirect,1. Try to redirect your child's attention to something new when they demand something from you or are trying to get negative attention.,,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,e33b28d7-549c-4d4d-b15a-790966416f23
Content,Extra,Behave,Redirect,"Forgetting safe distancing rules -> Need to hold my hand for 10 minutes (kids)
Forgetting safe distancing rules -> Cannot see friends for a day (teen)
Refusing to put away toys -> Cannot play with them after dinner (or next hour)",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,12fbefbb-aee9-4533-9d6d-b7e0ff707ef2
Content,Extra,Behave,Redirect,"2. If your child persists, ignore your child's behaviour. You could still be aware of what your child is doing while ignoring.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,6a2ef858-c9ec-4e1a-9675-a4490439a997
Content,Extra,Behave,Redirect,"In summary, consequences should be...
1. Realistic: Consider the age of your child
2. Immediate: Give them as soon as possible
3. Fair: Make sure the consequence is not too harsh
4. Consistent: Make sure you can follow through if you have to
5. The last resort: Try to encourage the positive behaviour to happen more often!",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,133dff58-221f-4353-bc4e-19fd3c135ac4
Content,Extra,Behave,Redirect,3. Your child's behaviour might continue to get worse.  It is important that you continue to ignore the behaviour.,,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,b3d29801-f26a-424a-88e5-7671976cb00c
Content,Extra,Behave,Redirect,"4. When the behaviour ends, immediately redirect your child to a positive behaviour and praise them.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,434506ad-8581-4ef6-9aaa-711c55503974
Content,Extra,Behave,Redirect,"When you ignore your child's behaviour (but not your child!), your child learns that the demanding behaviour will not work.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,2e170d0a-5f63-44a5-b53b-d42fd78e8613
Content,Extra,Behave,Redirect,"Well done! You have added another skill to your Parenting Toolkit! Using consequences can help teach children self-discipline, independence, decision-making, and responsibility. They help children learn that their actions will have an impact on themselves and others. It is an important step to prepare them for their life outside of the family as they get older.",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,9d12a9cc-cabc-41d0-9300-1efe2157c67f
Content,Extra,Behave,Redirect,This takes time AND patience. Normally the behaviour will get worse because your child will try to test your resolve. This is a good time to Take a Pause and Keep Calm.,,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,e4138a21-0470-4a88-974a-946c8f0a7fd3
Content,Extra,Behave,Redirect,"It sometimes gets worse before it gets better. Often, your child's response will grow more agitated when you start ignoring a specific  behaviour as your child tries to test your resolve. ",,,,,,,,,,,PLH - Content - Extra - Behave - Redirect,83bda2b3-6d65-43c9-a673-2a34bebd684f,ece89572-6c0d-4169-92e8-10c1280ebd1c
